player_id,wk_slope
20076,2.6999999999999993
20077,2.499999999999999
20078,
20079,-2.9999999999999996
20083,1.333333333333333
20084,
20085,3.999999999999999
20086,0.6857142857142854
20088,0.0
20111,3.333333333333333
20117,-1.9999999999999996
20118,2.9999999999999996
20147,
20228,3.999999999999999
20229,
20297,
20298,2.884615384615385
20299,0.0
20301,
20305,
2031,
20310,9.999999999999996
2032,
2033,0.7428571428571428
2037,-0.39999999999999974
2054,2.7142857142857144
20569,0.9999999999999998
20693,2.6857142857142855
20694,
207,
20702,0.19999999999999987
20704,
20713,
20723,-0.09999999999999988
20730,1.4999999999999993
20751,
20754,
20755,
20760,
20761,13.999999999999996
20762,0.9999999999999992
20763,-5.499999999999998
20764,0.0
20765,-5.999999999999999
20766,-3.0
20768,0.9999999999999986
20797,-2.499999999999999
20801,-0.9999999999999997
20802,1.4999999999999982
20804,-1.570092458683775e-16
20805,-20.999999999999993
20811,-2.9999999999999996
20815,
20816,
20819,9.999999999999995
20820,
20822,
20824,-1.9999999999999996
20825,
20826,2.9999999999999987
20832,1.9999999999999996
20836,3.499999999999999
20837,
20839,-14.999999999999995
20843,1.9999999999999991
20847,-1.4999999999999993
20848,0.9999999999999998
20850,-4.710277376051325e-16
20853,3.999999999999999
20854,-3.999999999999999
20855,2.9999999999999987
20861,0.9999999999999998
20862,
20863,
20864,
20865,1.4999999999999993
20866,-1.9999999999999996
20867,
20869,
20874,
20875,
20877,
20879,-0.4999999999999996
20880,2.4999999999999996
20881,-2.9999999999999996
20882,
20884,-4.999999999999998
20894,8.6
20937,
20985,
20987,0.9999999999999998
20988,
20989,
20990,
21196,
217,
21784,
2199,
2201,1.7999999999999992
2205,0.7999999999999998
2208,0.9999999999999998
2210,
2212,0.29999999999999993
2213,0.10000000000000007
2214,0.9999999999999998
2216,-3.9999999999999982
2226,
2228,-0.7142857142857142
2229,-7.499999999999996
2230,-3.0
2231,-2.3
2232,-2.3333333333333326
224,
2249,1.4
2250,
2254,-1.4999999999999998
2255,-0.4999999999999999
22568,
2257,3.0
2259,
2261,-5.9
2274,
22862,
22889,0.0
22892,
22920,6.285714285714283
2299,
23,9.2
2304,-6.999999999999998
2315,-4.099999999999999
2316,
2320,0.6
2321,
23311,3.999999999999999
2334,-0.5999999999999999
234,
23426,1.5428571428571427
2343,
23431,-2.9999999999999996
23435,
23437,
23440,-0.9999999999999997
23441,
23444,-0.4999999999999999
23445,
23448,5.999999999999999
23450,
23452,
23455,
23457,0.3999999999999998
23459,
23462,-0.7000000000000004
23464,
23467,0.7428571428571423
2347,
23472,-0.9999999999999996
23474,-0.29999999999999993
23475,0.885714285714286
2351,0.4999999999999999
23585,
2362,
2364,1.9999999999999996
2367,0.0
23686,
2373,
23764,
2382,6.999999999999998
23857,
23858,
23860,
23863,
23864,4.666666666666665
23865,
23867,-0.6666666666666665
23868,
23869,0.5
23870,
23871,1.333333333333333
23872,
23873,-1.846153846153846
23874,
23875,
23876,
23878,
23879,
23882,
23943,
2399,-1.6
24017,
2407,0.49999999999999983
2410,-1.9999999999999996
2411,4.3999999999999995
2413,
2414,
2415,-4.0
2416,1.9999999999999996
2417,2.9999999999999996
24175,
24178,
2420,
24235,0.4999999999999999
24245,
24247,
24252,4.999999999999998
24253,0.4999999999999998
24254,-3.499999999999998
24259,
24260,
24261,-0.9999999999999998
24263,1.9999999999999996
24267,-2.5
24270,
24275,
24278,
24279,
24283,1.9999999999999996
24285,
24292,-6.999999999999998
24297,-1.9999999999999996
24301,
24304,
24307,
24311,
24321,
24323,10.999999999999998
24324,2.9999999999999996
24326,8.999999999999998
24328,-5.999999999999999
24334,
24336,
24337,0.0
24344,4.999999999999998
24345,-13.999999999999996
2435,
24351,
24354,
24355,6.999999999999998
24358,6.499999999999998
2436,1.2999999999999998
24372,0.9999999999999998
2439,0.0
2443,
24475,-5.999999999999999
24559,
24567,
24570,-10.999999999999998
24580,
24584,5.999999999999999
24590,
24599,-5.999999999999999
2460,
24603,2.9999999999999996
24605,
24606,
24607,
2463,3.999999999999999
24766,1.9999999999999996
24767,8.999999999999995
24768,0.0
24811,
2483,-0.8857142857142856
24888,0.0
24889,-3.999999999999999
24892,-4.499999999999998
24893,-0.9999999999999998
2490,4.3
24900,
24902,-0.5000000000000003
24903,
24905,3.214285714285714
24906,
24913,
24916,-8.999999999999996
24918,
24919,-2.9999999999999996
24922,2.499999999999999
24926,
24928,
24929,
24931,0.0
24932,
24934,
24935,
24937,4.999999999999998
24938,0.0
24940,-4.499999999999998
24943,-5.999999999999999
24945,
24947,-1.9999999999999996
24948,5.999999999999999
24949,0.4999999999999999
25027,0.0
25030,2.9999999999999996
25048,-2.4999999999999996
25128,-4.999999999999998
25130,
25132,
25133,
25136,
25138,2.6999999999999993
25148,
25150,
25151,
25152,
25160,
25162,
25164,
25167,
25170,1.9999999999999996
25172,
25173,1.9999999999999996
25174,
25176,
25182,
25184,
25187,
25213,
25216,-2.9999999999999996
25231,0.9999999999999998
2526,2.6999999999999997
2531,
25341,-1.9999999999999996
2561,-3.999999999999999
2563,0.0
25662,0.9999999999999998
25664,-2.9999999999999996
25665,
25666,-4.999999999999998
25667,1.333333333333333
25668,0.0
25669,0.0
25671,
25672,
25676,2.499999999999999
25683,0.0
25685,-1.9999999999999996
25686,
25689,0.0
25692,-5.499999999999998
25695,1.6428571428571435
25696,-1.5000000000000002
25700,1.9999999999999996
25704,3.499999999999999
25706,6.299999999999998
25708,
25710,8.999999999999996
25712,-0.8000000000000007
25780,
25844,-6.999999999999998
26157,
26159,
26161,
26162,
26165,
26169,
26182,
26200,
2633,-2.6
2636,2.4999999999999996
2639,0.7000000000000004
2643,
26468,
26497,
26498,
2650,1.9999999999999996
26514,
26530,
2654,
26543,8.999999999999996
2657,
26581,
26663,5.999999999999999
26695,2.5714285714285707
26702,
26703,
26707,
26708,0.0
26714,
26716,1.9999999999999996
26717,0.0
26722,
26725,-7.999999999999998
26731,
26734,
26735,
2681,9.899999999999999
26819,
26830,0.9999999999999998
26831,
26832,-0.9999999999999997
26834,4.999999999999999
26835,7.850462293418875e-17
26836,1.9999999999999991
26837,2.1428571428571432
26843,
26854,11.999999999999998
2687,2.6
26882,0.0
26884,
26885,-2.4999999999999987
26890,2.9999999999999996
26893,-3.499999999999999
26894,
26896,-1.570092458683775e-16
26898,
26899,-0.4999999999999999
26900,
26910,
26913,0.0
26988,
27,-0.9999999999999998
27004,
27059,
27069,
27196,
27259,4.999999999999998
27279,
27283,
27287,
27293,13.999999999999996
27294,
27296,
27301,
27310,
27311,
27313,
27324,
27325,
27326,
27327,
27345,
27351,
27364,
27373,-6.999999999999998
27380,
27391,
27452,
27453,
27464,
27465,
27466,0.9999999999999998
27486,5.333333333333332
27487,1.9999999999999991
27504,
27516,
2755,-0.028571428571428633
2756,2.5999999999999988
2758,
2767,-1.9999999999999996
2772,-4.999999999999998
278,-1.9999999999999996
2781,2.9999999999999996
2790,0.9999999999999998
27953,
27956,5.8999999999999995
27957,2.499999999999999
27959,0.7999999999999998
27960,1.1
27961,1.9999999999999996
27962,
27963,
27964,1.7999999999999994
27969,0.9999999999999998
27970,13.999999999999996
27971,-3.9999999999999982
27972,7.499999999999997
27976,0.9999999999999998
27981,
28,0.7999999999999999
2800,0.08571428571428556
28018,
28019,
28021,
28183,-4.999999999999998
2823,-3.4999999999999996
28351,
28354,0.0
28363,
28368,
28393,-2.9999999999999996
28394,
28396,0.0
28401,14.999999999999995
28402,
28410,
28412,
28413,-0.9999999999999998
28414,-2.9999999999999996
28419,
28420,
28421,
28422,
28426,-3.999999999999999
28427,
28428,
28430,0.0
28433,7.999999999999998
28435,6.999999999999998
28437,1.9999999999999996
28444,
28450,-12.999999999999993
28460,-12.999999999999993
28463,
28465,-5.999999999999999
28466,
2847,-1.6000000000000003
28472,0.0
28473,
28475,
28476,
28477,
28479,
28490,
28492,6.999999999999998
28509,
28511,
28514,
2852,1.1000000000000012
28523,
28526,-8.999999999999996
28530,5.999999999999999
2854,-0.7999999999999998
2855,
2856,-0.9999999999999998
2857,0.4999999999999999
2858,-0.4999999999999999
2859,
286,-6.2803698347351e-16
2862,0.6285714285714283
2863,0.6000000000000001
2865,
28655,
28664,
2868,
2869,10.999999999999998
28700,
2872,2.6999999999999993
28741,
28756,
2876,1.4043333874306804e-16
2877,0.5999999999999998
2878,1.7000000000000002
2879,2.9999999999999996
2881,4.999999999999998
2888,-2.499999999999999
28996,
29066,-0.9999999999999998
29178,
29182,-0.9999999999999997
29189,
29210,
29219,
29220,
29295,
2933,2.1
29454,-0.5
29456,
295,0.9999999999999998
29558,
2972,1.214285714285714
29775,-3.499999999999999
29781,-2.9999999999999996
29782,
29788,
29789,4.999999999999998
29790,
29796,1.4999999999999993
29798,
29800,0.9999999999999996
29803,3.999999999999999
29805,
29807,
29808,
29810,
29811,-1.4999999999999993
29812,-11.999999999999998
29814,
29816,
29817,5.499999999999998
29818,-2.9999999999999987
29820,
29833,
2984,0.49999999999999983
2985,-0.6999999999999997
29888,11.1
2997,
3033,-0.2142857142857143
3038,
30470,
305,2.0000000000000004
3056,1.1999999999999997
30730,
30734,
30735,
30749,
30759,2.9999999999999996
3077,
30774,-7.999999999999998
30778,
30786,
30928,
31158,
31159,
31160,3.499999999999999
31163,
31165,-1.7142857142857146
31172,1.4999999999999998
31176,0.0
31177,
31178,0.9999999999999998
31180,-2.0999999999999996
31181,
31182,
31183,
31187,2.9999999999999996
31191,0.0
31192,
31194,-1.9999999999999996
31198,
31199,-0.9999999999999998
31200,1.0714285714285716
31201,0.9999999999999998
31203,-0.4999999999999999
31206,1.9999999999999996
31210,0.35714285714285726
31223,
31227,-4.499999999999999
3126,
31293,
3135,0.0
314,
3144,
31513,
31688,
31693,
31695,0.29999999999999993
31696,-0.8999999999999996
31697,
31702,0.0
31704,-2.1999999999999997
31706,-1.2999999999999996
31709,
31712,-2.8999999999999995
31714,
31715,0.5
3174,-3.499999999999999
3175,
321,
32237,
32239,
32244,0.4999999999999996
32248,-8.999999999999996
32250,-1.9999999999999996
32256,-1.9999999999999996
32259,
32260,1.9999999999999996
32262,-7.999999999999998
32273,-0.9999999999999998
32278,
32280,
32281,-1.9999999999999996
32282,-10.999999999999998
32284,4.999999999999998
32287,0.0
32291,2.9999999999999996
32293,8.999999999999996
32300,-3.925231146709437e-17
3242,
32426,
32598,
32705,-1.9999999999999996
3272,-2.3571428571428577
3275,-5.799999999999999
3276,-6.2803698347351e-16
3280,-1.4999999999999993
3281,0.19999999999999993
3282,1.0999999999999996
3284,
3285,6.299999999999998
3286,-3.999999999999999
32862,0.0
3287,-0.9999999999999998
3298,7.499999999999998
3299,-4.999999999999998
33009,
33052,0.5000000000000001
33054,3.499999999999999
33056,-4.999999999999998
33058,2.5
33059,
33060,-5.999999999999997
33062,0.9999999999999998
33063,
33068,1.570092458683775e-16
33069,
33070,
33071,
33075,0.30000000000000004
33076,-4.999999999999997
33077,-0.10000000000000007
33080,
33082,-0.29999999999999993
33087,0.28571428571428575
33089,2.214285714285715
33090,1.2142857142857142
33094,-3.999999999999999
33095,2.6999999999999993
33097,
33098,0.0
331,-1.0000000000000004
33114,
332,
3320,-1.4999999999999993
3323,3.2
3328,
3330,5.100000000000002
3331,0.7499999999999999
33498,
33506,0.0
33508,-0.4999999999999999
3351,1.1999999999999997
33513,4.999999999999998
33540,7.999999999999998
3373,0.9285714285714285
3374,
33787,5.999999999999999
3383,
33969,
34406,
34441,-3.999999999999999
34443,-0.9999999999999996
34444,-2.9999999999999996
34466,0.0
34485,9.999999999999996
3450,-1.8571428571428574
3453,-1.2
34546,
3462,2.5000000000000004
3464,-0.9999999999999998
3469,4.3
3474,-2.499999999999999
3475,
3479,0.9999999999999997
3481,
34880,
3489,
34960,
34962,-0.5
34964,1.9999999999999996
34966,
34967,6.1999999999999975
34969,0.5
34971,
34972,
34973,
34975,
34976,
34977,
34982,0.0
34989,2.0999999999999996
34991,0.8999999999999999
34992,
34993,0.2142857142857143
34994,
34995,
35001,
35002,-2.9999999999999996
35003,
35008,3.499999999999999
35011,
35013,0.4999999999999999
35014,12.999999999999993
35016,
35020,
35066,-0.9999999999999998
35068,
35070,0.28571428571428553
35072,0.9999999999999998
35074,0.4999999999999999
35076,0.4999999999999999
35102,
35120,
35122,
35125,
3530,0.49999999999999895
35317,3.0
35318,-1.9999999999999996
3532,
35388,
3550,0.28571428571428575
35646,
3578,1.0000000000000002
35878,
35883,
35886,-1.4999999999999993
35889,0.0
35895,0.0
35897,-1.333333333333333
35899,3.499999999999998
359,-8.999999999999996
35900,
360,2.3000000000000007
36045,
3605,0.3
361,
3613,-0.9999999999999998
36184,-0.4999999999999999
36189,-1.4999999999999993
36192,-1.9999999999999996
3622,-4.8571428571428585
3623,0.31428571428571456
3627,0.6999999999999997
3628,-5.300000000000001
3629,
36292,0.0
36304,5.999999999999999
36328,11.999999999999998
36363,
3637,
36372,
3641,5.714285714285717
3642,3.4000000000000004
3643,
3644,5.700000000000002
3645,
3646,6.4999999999999964
3647,
3648,-0.8999999999999999
3649,0.0
3650,1.4999999999999993
3653,-5.300000000000001
3654,
36553,
366,
3660,1.6999999999999995
3664,2.0999999999999996
36683,
3673,-0.11538461538461538
36743,
36759,
3697,1.7499999999999998
36981,0.0
36982,6.2803698347351e-16
36983,3.925231146709437e-17
36984,0.4999999999999999
37036,
37052,1.9999999999999996
37053,
37054,0.0
3727,-3.14018491736755e-16
37321,-6.999999999999998
37354,-1.9999999999999996
37360,-0.4999999999999999
37373,
37378,0.0
37399,
3757,-0.42857142857142866
37572,
37578,
3758,0.9000000000000002
37580,-4.999999999999998
37604,
37630,0.9999999999999992
37631,-8.999999999999996
3768,
37730,
37731,
37755,
3779,
3780,
3781,-2.1999999999999997
3782,1.3000000000000005
3783,0.0
37939,1.9999999999999991
3802,0.9999999999999998
38050,0.9999999999999998
3807,
38435,
38437,
38438,0.0
38440,
38442,-2.9999999999999996
38443,
38444,2.9999999999999996
38445,0.0
38446,0.0
38447,
38578,-1.4999999999999998
3858,
38585,
38617,
38618,2.499999999999999
38619,2.499999999999999
38620,
38623,
38624,
38632,0.4999999999999999
38638,
38639,0.9999999999999998
38640,-1.0000000000000002
38641,
38642,
38648,
38651,-2.9999999999999996
38655,
38657,
38658,4.999999999999998
38659,
38699,
38700,0.0
3871,1.9999999999999996
3876,-1.9999999999999996
38855,4.3
39018,
39019,
39023,
39029,
39035,
39038,
39041,
39043,
39044,
39047,
39051,
39056,
39064,
39065,
39066,
39070,
39074,
39083,
39088,
39094,
39100,
39105,
39108,
39110,
39111,
39112,
39115,
39117,
39123,
39125,
39128,
39130,
39132,
39133,
39141,
39142,
39145,
39148,
39153,
39154,
39156,
39158,
39161,
39165,
39166,-8.999999999999996
39177,4.999999999999998
39178,
3918,
39180,-20.999999999999993
39183,
39186,
39190,
39200,
39201,-1.3571428571428572
39202,
3921,-0.6666666666666665
39210,3.999999999999999
3926,-3.499999999999999
39288,
393,
39355,3.499999999999999
39358,
39359,
39361,2.499999999999999
39375,
39376,
39377,
39378,
39379,
39383,
39384,
39385,
39387,7.999999999999998
39393,
39394,-5.999999999999999
39395,
39396,-11.999999999999998
39397,-0.9999999999999998
39398,1.9999999999999996
39400,3.999999999999999
39401,
39403,
39404,0.9999999999999998
39409,-0.4999999999999999
39413,-6.2803698347351e-16
39414,-0.9999999999999998
39415,
39418,
39419,
39422,
39423,
39425,
39427,
39430,
39431,
39432,
39433,
39434,
39435,
39437,
39441,
39444,
39447,
39449,
39450,
39453,
39454,
39455,
39490,1.4999999999999998
39491,1.9999999999999996
39495,0.9999999999999998
39499,2.9999999999999996
395,4.899999999999998
39502,
39503,
39504,
39508,3.999999999999999
39535,
39536,
39539,
39544,0.0
39548,
39552,0.0
39557,
39559,
39637,
39638,
39642,-0.9999999999999998
39657,9.999999999999996
39672,0.49999999999999983
39869,
40232,0.9999999999999998
40234,
40238,6.999999999999998
40239,
40243,5.999999999999997
40250,-7.850462293418875e-17
40251,
40252,
40254,
40255,
40256,-0.4999999999999999
40258,
40260,-0.9999999999999998
40263,
40266,
40268,3.9999999999999987
40269,
4027,8.999999999999998
40270,-3.14018491736755e-16
40272,5.499999999999999
40273,
40282,-1.25607396694702e-15
40287,
40288,
40289,-10.999999999999998
40290,
40291,
40292,
40293,0.0
40294,0.9999999999999998
40298,
40299,
403,-7.499999999999998
40303,-4.999999999999998
40304,
40305,
40308,
40311,
40314,4.999999999999998
40317,
40319,
40320,
40321,
40322,
40323,7.999999999999998
40327,-2.9999999999999996
4033,1.8999999999999995
40330,0.9999999999999998
40331,-0.4999999999999998
40332,
40333,0.9999999999999998
40336,
40342,0.0
40345,
40346,2.9999999999999996
40348,0.0
40350,-1.9999999999999996
40352,
40353,
40356,
40357,0.0
40359,-1.9999999999999996
40361,
40365,
40371,
40372,
40373,0.0
40378,
40384,
40390,-2.9999999999999996
40401,
4041,
4056,-0.28571428571428575
4061,
4067,-8.999999999999995
4071,
4072,0.19999999999999996
4074,2.2999999999999994
4076,1.7857142857142858
4077,
4079,3.999999999999999
408,
4080,2.799999999999999
409,
40912,-2.9999999999999996
4101,2.6999999999999997
4106,0.09999999999999999
4111,4.799999999999999
4117,
41175,
4137,0.0
41373,
41380,
41389,
41393,
41503,
4153,0.49999999999999983
4155,-0.5000000000000001
4168,
4173,0.4999999999999999
41749,-7.999999999999998
41764,
41765,0.0
41792,
41822,
41824,8.999999999999996
41839,
4201,-0.9999999999999997
4208,-6.999999999999998
4209,-0.5000000000000002
4211,
4219,3.4000000000000004
4221,
4223,
4229,-1.1428571428571426
4235,0.0
4237,-5.499999999999999
4243,
4246,1.3
4250,-3.8
4254,
42548,-0.9999999999999998
4256,4.4571428571428555
42617,
42618,0.9999999999999998
42623,
42626,0.0
42627,4.999999999999998
42633,
42634,
4265,3.500000000000001
42652,
42653,
42658,-3.999999999999999
42663,
42667,
42670,5.999999999999999
42672,
42679,
42686,0.0
42688,-3.999999999999999
42691,3.999999999999999
42693,
42697,
42699,
4270,
4271,0.7
4274,7.071428571428572
4275,
4276,3.7
4277,-1.9999999999999996
42815,-0.4999999999999998
42817,2.499999999999999
42820,-3.4999999999999996
42823,-6.999999999999998
42824,
42826,-1.9999999999999996
42833,
42836,
42837,0.0
42838,-2.0000000000000004
42839,-1.0
4284,
42840,18.99999999999999
42841,
42844,8.999999999999996
42845,-0.5000000000000006
42846,
42848,-0.9999999999999998
42849,4.999999999999998
42850,
42852,2.499999999999999
42862,
42863,-5.999999999999999
42867,3.499999999999999
42874,
42877,
42878,
42879,0.4999999999999999
4288,1.6000000000000003
42881,-1.9999999999999991
42884,
42886,-4.499999999999999
42891,0.49999999999999895
42893,
42897,
42898,-2.499999999999999
42899,0.0
4290,
42901,-0.9999999999999998
42902,2.499999999999999
42905,
4295,5.9999999999999964
43092,
43093,-0.4999999999999998
4320,
4321,2.0000000000000004
4322,0.9999999999999997
4323,0.9999999999999998
4325,
4326,1.7857142857142856
43267,-1.570092458683775e-16
43273,
43274,
43275,
43276,-2.3551386880256624e-16
43278,0.9999999999999998
43279,0.4999999999999999
43280,
43282,
43285,0.0
43287,4.499999999999999
43290,
43291,
43292,-0.9999999999999998
43295,1.9999999999999996
43297,
43298,-1.9999999999999996
43299,-1.4999999999999998
43300,0.0
43302,
43303,4.499999999999998
43304,
43305,
43306,-3.499999999999998
43308,2.9999999999999982
43309,-0.9999999999999992
43311,0.9999999999999998
43312,-1.9999999999999996
43313,
43314,1.9999999999999996
43317,
43318,-2.9999999999999996
43319,-9.999999999999996
43321,
43323,
43324,
43326,
43329,1.5
43330,
43331,
43335,
43337,
43338,
43339,
43340,0.4999999999999999
43345,
4335,
4338,1.4615384615384617
4340,
43591,8.999999999999996
43592,
43593,0.4999999999999999
4362,
4367,
4368,
4373,1.8
43774,
43819,
43899,-0.9999999999999998
43900,-2.9999999999999996
43901,
43902,
43904,-0.4999999999999998
43906,0.0
43908,1.4999999999999993
43909,-4.499999999999998
4391,0.5000000000000004
43910,-2.9999999999999996
43911,-0.9999999999999998
43912,
43913,
43915,
43917,-1.9999999999999996
43918,1.4999999999999991
43919,
43922,
43924,-2.0
43925,-0.9999999999999997
43926,0.0
43927,1.9999999999999993
43934,-2.9999999999999987
43937,0.49999999999999895
43939,0.0
43941,-3.999999999999999
43944,1.9999999999999996
43945,-4.999999999999998
43946,-1.4999999999999998
43948,0.49999999999999895
43952,
43955,-2.499999999999999
43956,
43957,1.9999999999999996
43958,
43959,-3.14018491736755e-16
43960,
43961,
43962,
43965,-10.499999999999995
43966,
43967,-0.4999999999999998
43971,7.850462293418875e-17
43974,
43975,
43976,-4.999999999999998
43977,-7.999999999999998
43978,0.49999999999999895
43980,-3.499999999999999
43982,1.570092458683775e-16
43984,
43986,
43987,-5.0
43989,1.9999999999999996
43991,-3.4999999999999996
43992,
43995,0.9999999999999998
4409,-1.7999999999999998
4413,-3.925231146709437e-17
44178,-1.9999999999999996
44185,-2.9999999999999996
443,
44477,
44478,
44479,
44482,
44483,
44484,
44486,
44490,-2.9999999999999996
44491,-9.499999999999996
44495,0.0
44496,
44497,-0.9999999999999998
44498,-0.4999999999999999
4450,
44500,-2.9999999999999996
44501,-1.4999999999999998
44503,3.9999999999999987
44506,
44508,-0.9999999999999996
44513,
4460,0.0
4470,
4472,-0.6999999999999997
44762,10.999999999999998
44790,
44795,
44797,
44807,
44810,
44814,
44816,10.999999999999998
44817,
44820,
44822,
44831,
44832,
44836,
44839,
44842,0.9999999999999998
44843,
44844,
44846,
44851,
44853,
4487,0.30000000000000027
4488,
4489,4.314285714285713
4491,0.07142857142857144
4499,0.6999999999999998
4505,-1.3571428571428574
45080,
45136,
45204,-0.9999999999999998
45205,-5.999999999999999
45212,3.999999999999999
4526,-1.0000000000000002
45364,
45371,-2.499999999999999
45380,0.0
45381,7.999999999999998
45382,
45383,
45384,
45385,-4.999999999999998
45386,0.0
45390,-6.999999999999998
45392,
45404,
45416,
4543,-3.1999999999999993
45494,0.9999999999999998
45496,-0.4999999999999999
45500,
45501,1.4999999999999998
45509,
45512,0.4999999999999999
45514,
45515,-0.4999999999999999
45518,4.499999999999998
45519,-0.4999999999999999
45520,1.4999999999999998
45530,
45662,
4571,1.4999999999999998
4572,-3.499999999999999
45740,
45752,0.0
45760,
45781,
45785,
45792,
45947,
45952,8.499999999999996
45954,
45959,
45962,5.999999999999999
45963,-0.4999999999999996
45965,3.999999999999999
45966,-0.9999999999999992
45970,
45973,0.9999999999999998
45976,-3.14018491736755e-16
45979,-3.4999999999999996
45980,-1.4999999999999998
45982,0.9999999999999998
45983,
45989,0.0
45991,-1.4999999999999993
45993,-0.9999999999999998
45994,8.499999999999998
45995,
46,
46000,
46002,-1.9999999999999996
46003,-2.9999999999999996
46005,1.4999999999999993
46006,-12.999999999999993
46007,
46010,
46011,
46022,-9.999999999999996
46024,
46025,
4604,-3.999999999999999
46040,
46050,
46051,
46052,
46056,4.999999999999999
46057,
46058,
46060,-0.9999999999999998
46063,0.4999999999999999
46064,
46066,13.999999999999998
46069,
46070,-2.9999999999999987
46071,
46072,1.9999999999999991
46073,
4608,5.999999999999999
4612,
4614,
46140,
46141,
4617,
4623,-6.999999999999998
46279,6.499999999999999
46280,1.4999999999999993
46281,
46283,
46304,
4632,
4633,-0.9999999999999998
4636,-1.0571428571428567
4639,
4641,-1.5999999999999999
4650,0.0
46521,
4653,1.1999999999999997
4656,0.9999999999999998
4658,1.2
4662,-3.499999999999999
4681,
4686,
4692,-1.3
46982,
46988,-5.999999999999999
46991,2.4999999999999996
46992,2.9999999999999996
47,
470,-8.999999999999996
4701,-0.2499999999999999
47017,-12.999999999999993
4703,
4704,-11.999999999999998
47050,-4.999999999999998
4708,-6.999999999999998
4709,1.9999999999999996
4710,
4712,
4716,-0.7999999999999998
4722,-2.0999999999999996
47244,
47335,
47337,
47339,11.999999999999998
